name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description	headbox
RA1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	1
RA9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RA14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	1
RB1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RB14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	1
RC5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RC14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	1
RO1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RO15	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	1
RO16	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	1
RY1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RY2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RY3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RY4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RY5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RY6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	1
RY7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RY8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RY9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RY10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RY11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RY12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RY13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RY14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RY15	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RY16	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	2
RZ5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ15	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RZ16	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RK1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	2
RK2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RK3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RK4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	2
RK5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RK6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RK7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RK8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RK9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RK10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a	2
RQ1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
RQ13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a	2
